mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
dense_jepa_flatten,5,5,10,40,64.66765799999999,1.6699027805336444,4.635650118761396,5,56.53032,2.349449388439768,6.522071502308795,1.1472,0.024452811699270893,0.067881005277176
dense_jepa_flatten,5,5,10,80,67.518828,1.633474094399418,4.534524086052784,5,59.090538,1.30519829703919,3.6232304725807913,1.1431999999999998,0.0184808008484481,0.051302703155291916
dense_jepa_flatten,5,8,2,10,64.470598,1.521400244227009,4.223407077974176,5,59.772825999999995,1.1416544055036968,3.169232629678262,1.0782,0.009345587193964852,0.025943350050446425
dense_jepa_flatten,5,8,2,20,66.26811000000001,1.2925309218157994,3.588065838960659,5,57.97919400000001,1.66222767387804,4.614344022685438,1.1448,0.01968095526136877,0.054634331805559704
dense_jepa_flatten,5,8,2,40,66.693798,2.148412813661284,5.963993970723724,5,58.567201999999995,2.9143466372128755,8.090226264902942,1.1432,0.02485437587226845,0.06899574742141722
dense_jepa_flatten,5,8,2,80,64.26028199999999,1.4500408664289426,4.025313445206744,5,56.199742,1.565531500591412,4.34591544564176,1.1448,0.02066252646701267,0.057359173472427166
dense_jepa_flatten,5,8,5,10,64.226718,1.5070469251400243,4.183562264188707,5,59.463744,1.2007282448939054,3.333221607825481,1.08,0.00972111104761178,0.0269858042681703
dense_jepa_flatten,5,8,5,20,66.24848,1.2862232268855986,3.5705556778344216,5,57.170222,1.6504546891611411,4.581662217111328,1.1604,0.02102760090928112,0.05837262012416439
dense_jepa_flatten,5,8,5,40,66.526896,2.1700469404775564,6.024050306765696,5,57.892931999999995,3.0169852670147392,8.375151101232916,1.1542,0.02597575792926937,0.07210870401165176
dense_jepa_flatten,5,8,5,80,64.17713,1.4324197278486515,3.976397164507856,5,55.64257,1.569910260323819,4.358070882658922,1.1552,0.022260727750906973,0.06179578023651775
dense_jepa_flatten,5,8,10,10,64.09866600000001,1.4785199960960962,4.104371509162763,5,59.320492,1.1551409001996251,3.206671138954159,1.0804,0.008477027781009125,0.02353222912008133
dense_jepa_flatten,5,8,10,20,66.17998,1.2973126052729158,3.601339792237614,5,56.789466000000004,1.6631612251781247,4.616935561094474,1.167,0.022095248357961495,0.06133640944170111
dense_jepa_flatten,5,8,10,40,66.57709,2.1514989817125163,5.972561173233945,5,57.824446,2.908446272411783,8.073846852215109,1.1556000000000002,0.022725756313047088,0.0630866995250187
dense_jepa_flatten,5,8,10,80,64.241936,1.4270277049398863,3.961428908913124,5,55.360688,1.7163775737272955,4.7646641446669715,1.1623999999999999,0.02211922240947906,0.06140296140871387
copy,5,3,2,10,65.47950399999999,2.478827122287071,6.8812240914689085,5,65.269502,2.2399120566004367,6.217995869122812,1.0026,0.005464430436925686,0.015169258892905702
